0.000026,1,10000,10016,0,13.246254
0.000026,1,10000,10064,0,23.763892
0.000026,1,10000,10103,0,20.164294
0.003180,2,10125,10131,0,20.408801
0.003180,2,10125,10138,0,5.733859
0.003180,2,10125,10145,0,5.825694
0.003180,2,10125,10152,0,5.886805
0.003180,2,10125,10159,0,5.860140
0.003180,2,10125,10166,0,5.915641
0.003180,2,10125,10173,0,5.898029
0.003180,2,10125,10180,0,5.813388
0.003180,2,10125,10187,0,5.770316
0.003180,2,10125,10194,0,5.952619
0.003180,2,10125,10201,0,5.917536
0.003180,2,10125,10208,0,5.980318
0.003180,2,10125,10215,0,5.858098
0.003180,2,10125,10222,0,5.813142
0.003180,2,10125,10229,0,5.811990
0.003180,2,10125,10236,0,5.877062
0.003180,2,10125,10243,0,5.989714
0.003180,2,10125,10250,0,5.790615
0.006061,3,10250,10272,0,38.684249
0.006061,3,10250,10294,0,39.075836
0.006061,3,10250,10317,0,40.505884
0.006061,3,10250,10339,0,39.004127
0.006061,3,10250,10361,0,38.312789
0.008822,4,10375,10383,0,38.418990
0.008822,4,10375,10404,0,37.045676
0.008822,4,10375,10425,0,36.881504
0.008822,4,10375,10446,0,36.805511
0.008822,4,10375,10468,0,38.736568
0.008822,4,10375,10490,0,38.519009
0.011786,5,10500,10547,0,104.985567
0.011786,5,10500,10604,0,105.884516
0.014598,6,10625,10662,0,105.056965
0.014598,6,10625,10717,0,98.724225
0.017406,7,10750,10774,0,101.923550
0.017406,7,10750,10842,0,123.087882
0.020187,8,10875,10916,0,138.534287
0.020187,8,10875,10990,0,137.479301
0.023029,9,11000,11076,0,174.712455
0.025922,10,11125,11161,0,173.950614
0.025922,10,11125,11247,0,187.984404
0.028810,11,11250,11290,0,73.244108
0.028810,11,11250,11336,0,80.443340
0.031607,12,11375,11423,0,192.618388
0.034429,13,11500,11511,0,179.850026
0.034429,13,11500,11600,0,176.711880
0.037188,14,11625,11685,0,172.178855
0.039968,15,11750,11769,0,172.950676
0.039968,15,11750,11854,0,184.098031
0.042778,16,11875,11938,0,178.917376
0.045589,17,12000,12022,0,174.658595
0.045589,17,12000,12106,0,165.950173
0.048360,18,12125,12195,0,186.232860
0.051192,19,12250,12289,0,216.476423
0.051192,19,12250,12337,0,80.440488
0.053970,20,12375,12432,0,221.291049
0.056719,21,12500,12526,0,217.539061
0.056719,21,12500,12544,0,21.154068
0.056719,21,12500,12562,0,20.930095
0.056719,21,12500,12579,0,19.564074
0.056719,21,12500,12597,0,21.373853
0.056719,21,12500,12615,0,21.075707
0.059460,22,12625,12709,0,219.553074
0.062262,23,12750,12806,0,224.566828
0.065025,24,12875,12902,0,217.962583
0.065025,24,12875,13000,0,219.423678
0.067806,25,13000,13100,0,224.975979
0.070512,26,13125,13197,0,221.331586
0.073359,27,13250,13290,0,214.643562
0.076217,28,13375,13393,0,227.475007
0.076217,28,13375,13496,0,228.748899
0.078998,29,13500,13596,0,221.586914
0.081889,30,13625,13693,0,221.985313
0.084670,31,13750,13762,0,133.289959
0.084670,31,13750,13829,0,131.475124
0.087502,32,13875,13936,0,218.226931
0.090287,33,14000,14026,0,164.546493
0.093212,34,14125,14128,0,203.654498
0.093212,34,14125,14168,0,71.982628
0.096010,35,14250,14251,0,163.354893
0.096010,35,14250,14324,0,136.391512
0.098827,36,14375,14408,0,172.453441
0.098827,36,14375,14488,0,156.033403
0.101628,37,14500,14571,0,162.354575
0.104446,38,14625,14651,0,156.570485
0.104446,38,14625,14731,0,157.276117
0.107273,39,14750,14752,0,36.637000
0.107273,39,14750,14848,0,193.444191
0.110067,40,14875,14931,0,164.535910
0.112827,41,15000,15023,0,185.087121
